flight_date,origin,destination,fare_class,booking_channel,passengers,avg_fare,revenue,load_factor
2024-05-01,JFK,LAX,First,Website,19,1205.0,22895.0,0.88
2024-05-01,MIA,ATL,Economy,Website,113,122.83,13879.79,0.77
2024-05-01,MIA,ATL,Premium Economy,Website,25,290.43,7260.75,0.74
2024-05-01,MIA,ATL,Business,Mobile App,8,698.39,5587.12,0.97
2024-05-01,MIA,ATL,First,Website,14,1213.31,16986.34,0.77
2024-05-01,LAX,DEN,Economy,Corporate,68,120.71,8208.28,0.57
2024-05-01,LAX,DEN,Premium Economy,Mobile App,5,265.09,1325.45,0.9
2024-05-01,LAX,DEN,Business,Travel Agent,35,624.62,21861.7,0.96
2024-05-01,LAX,DEN,First,Corporate,27,1117.34,30168.18,0.63
2024-05-01,ORD,DFW,Economy,Mobile App,149,95.54,14235.46,0.74
2024-05-01,ORD,DFW,Premium Economy,Travel Agent,35,292.47,10236.45,0.84
2024-05-01,ORD,DFW,Business,Corporate,29,645.25,18712.25,0.81
2024-05-01,ORD,DFW,First,Corporate,9,958.25,8624.25,0.79
2024-05-01,JFK,ORD,Economy,Travel Agent,176,105.78,18617.28,0.9
2024-05-01,JFK,ORD,Premium Economy,Mobile App,12,302.8,3633.6,0.9
2024-05-01,JFK,ORD,Business,Corporate,29,803.25,23294.25,0.93
2024-05-01,JFK,ORD,First,Corporate,7,1424.84,9973.88,0.7
2024-05-02,SFO,SEA,Economy,Website,108,151.69,16382.52,0.73
2024-05-02,SFO,SEA,Premium Economy,Website,23,262.13,6028.99,0.82
2024-05-02,SFO,SEA,Business,Website,9,750.1,6750.9,0.57
2024-05-02,SFO,SEA,First,Corporate,9,1332.72,11994.48,0.94
2024-05-02,JFK,ORD,Economy,Website,172,95.24,16381.28,0.66
2024-05-02,JFK,ORD,Premium Economy,Mobile App,37,294.14,10883.18,0.58
2024-05-02,JFK,ORD,Business,Travel Agent,22,692.47,15234.34,0.66
2024-05-02,JFK,ORD,First,Website,13,1127.0,14651.0,0.57
2024-05-02,JFK,MIA,Economy,Website,81,141.58,11467.98,0.83
2024-05-02,JFK,MIA,Premium Economy,Corporate,27,347.01,9369.27,0.89
2024-05-02,JFK,MIA,Business,Corporate,6,713.08,4278.48,0.64
2024-05-02,JFK,MIA,First,Corporate,28,1343.67,37622.76,0.71
2024-05-02,ATL,BOS,Economy,Travel Agent,102,100.08,10208.16,0.96
2024-05-02,ATL,BOS,Premium Economy,Mobile App,20,249.19,4983.8,0.96
2024-05-02,ATL,BOS,Business,Corporate,19,662.45,12586.55,0.66
2024-05-02,ATL,BOS,First,Mobile App,29,1388.97,40280.13,0.63
2024-05-02,JFK,LAX,Economy,Travel Agent,34,128.35,4363.9,0.98
2024-05-02,JFK,LAX,Premium Economy,Corporate,6,330.24,1981.44,0.86
2024-05-02,JFK,LAX,Business,Travel Agent,29,562.2,16303.8,0.91
2024-05-02,JFK,LAX,First,Mobile App,31,956.27,29644.37,0.57
2024-05-02,BOS,DCA,Economy,Corporate,143,142.29,20347.47,0.91
2024-05-02,BOS,DCA,Premium Economy,Website,5,231.73,1158.65,0.91
2024-05-02,BOS,DCA,Business,Website,18,710.52,12789.36,0.59
2024-05-02,BOS,DCA,First,Website,38,1079.1,41005.8,0.77
2024-05-03,MIA,ATL,Economy,Website,23,142.02,3266.46,0.97
2024-05-03,MIA,ATL,Premium Economy,Corporate,21,342.2,7186.2,0.78
2024-05-03,MIA,ATL,Business,Mobile App,30,750.97,22529.1,0.96
2024-05-03,MIA,ATL,First,Travel Agent,16,1247.7,19963.2,0.8
2024-05-03,ATL,BOS,Economy,Corporate,100,151.26,15126.0,0.74
2024-05-03,ATL,BOS,Premium Economy,Website,5,293.48,1467.4,0.9
2024-05-03,ATL,BOS,Business,Travel Agent,28,681.62,19085.36,0.75
2024-05-03,ATL,BOS,First,Corporate,13,1332.75,17325.75,0.91
2024-05-03,JFK,MIA,Economy,Corporate,81,127.21,10304.01,0.81
2024-05-03,JFK,MIA,Premium Economy,Website,7,324.42,2270.94,0.95
2024-05-03,JFK,MIA,Business,Corporate,39,724.38,28250.82,0.67
2024-05-03,JFK,MIA,First,Mobile App,29,1293.54,37512.66,0.79
2024-05-03,JFK,SFO,Economy,Mobile App,105,121.33,12739.65,0.8
2024-05-03,JFK,SFO,Premium Economy,Corporate,5,310.7,1553.5,0.66
2024-05-03,JFK,SFO,Business,Travel Agent,9,582.64,5243.76,0.66
2024-05-03,JFK,SFO,First,Website,29,1405.39,40756.31,0.6
2024-05-03,SFO,SEA,Economy,Corporate,146,96.67,14113.82,0.83
2024-05-03,SFO,SEA,Premium Economy,Mobile App,37,286.41,10597.17,0.79
2024-05-03,SFO,SEA,Business,Travel Agent,24,739.83,17755.92,0.6
2024-05-03,SFO,SEA,First,Corporate,27,1282.45,34626.15,0.63
2024-05-03,JFK,ORD,Economy,Website,112,146.1,16363.2,0.85
2024-05-03,JFK,ORD,Premium Economy,Travel Agent,26,334.09,8686.34,0.72
2024-05-03,JFK,ORD,Business,Mobile App,29,739.03,21431.87,0.56
2024-05-03,JFK,ORD,First,Corporate,11,1241.68,13658.48,0.58
2024-05-03,JFK,LAX,Economy,Website,91,103.07,9379.37,0.59
2024-05-03,JFK,LAX,Premium Economy,Mobile App,24,241.45,5794.8,0.8
2024-05-03,JFK,LAX,Business,Mobile App,28,772.53,21630.84,0.67
2024-05-03,JFK,LAX,First,Mobile App,38,941.0,35758.0,0.96
2024-05-03,LAX,SEA,Economy,Mobile App,107,109.72,11740.04,0.78
2024-05-03,LAX,SEA,Premium Economy,Mobile App,29,303.77,8809.33,0.61
2024-05-03,LAX,SEA,Business,Travel Agent,11,635.47,6990.17,0.98
2024-05-03,LAX,SEA,First,Corporate,6,1294.74,7768.44,0.73
2024-05-03,BOS,DCA,Economy,Website,23,99.32,2284.36,0.64
2024-05-03,BOS,DCA,Premium Economy,Website,17,299.99,5099.83,0.7
2024-05-03,BOS,DCA,Business,Mobile App,15,827.65,12414.75,0.86
2024-05-03,BOS,DCA,First,Website,32,1077.6,34483.2,0.86
2024-05-03,ORD,DFW,Economy,Website,68,114.17,7763.56,0.57
2024-05-03,ORD,DFW,Premium Economy,Travel Agent,34,263.59,8962.06,0.59
2024-05-03,ORD,DFW,Business,Travel Agent,3,757.95,2273.85,0.94
2024-05-03,ORD,DFW,First,Travel Agent,19,1473.78,28001.82,0.87
2024-05-04,JFK,MIA,Economy,Travel Agent,150,110.17,16525.5,0.73
2024-05-04,JFK,MIA,Premium Economy,Website,32,284.01,9088.32,0.94
2024-05-04,JFK,MIA,Business,Website,10,755.61,7556.1,0.85
2024-05-04,JFK,MIA,First,Website,2,1262.26,2524.52,0.92
2024-05-04,LAX,SEA,Economy,Corporate,42,143.08,6009.36,0.59
2024-05-04,LAX,SEA,Premium Economy,Website,28,280.28,7847.84,0.77
2024-05-04,LAX,SEA,Business,Website,22,760.35,16727.7,0.82
2024-05-04,LAX,SEA,First,Corporate,18,1309.23,23566.14,0.78
2024-05-04,JFK,SFO,Economy,Mobile App,153,135.17,20681.01,0.72
2024-05-04,JFK,SFO,Premium Economy,Corporate,34,262.27,8917.18,0.71
2024-05-04,JFK,SFO,Business,Travel Agent,7,728.95,5102.65,0.69
2024-05-04,JFK,SFO,First,Travel Agent,5,1516.39,7581.95,0.6
2024-05-04,MIA,ATL,Economy,Mobile App,178,136.56,24307.68,0.63
2024-05-04,MIA,ATL,Premium Economy,Corporate,17,355.99,6051.83,0.85
2024-05-04,MIA,ATL,Business,Corporate,4,792.8,3171.2,0.7
2024-05-04,MIA,ATL,First,Website,29,1219.79,35373.91,0.84
2024-05-04,ORD,DFW,Economy,Website,157,107.43,16866.51,0.78
2024-05-04,ORD,DFW,Premium Economy,Corporate,22,247.94,5454.68,0.66
2024-05-04,ORD,DFW,Business,Mobile App,39,541.45,21116.55,0.66
2024-05-04,ORD,DFW,First,Travel Agent,26,1293.3,33625.8,0.76
2024-05-04,BOS,DCA,Economy,Website,172,95.54,16432.88,0.83
2024-05-04,BOS,DCA,Premium Economy,Travel Agent,21,330.24,6935.04,0.78
2024-05-04,BOS,DCA,Business,Travel Agent,20,566.59,11331.8,0.95
2024-05-04,BOS,DCA,First,Corporate,19,1342.06,25499.14,0.89
2024-05-04,LAX,DEN,Economy,Corporate,110,119.44,13138.4,0.57
2024-05-04,LAX,DEN,Premium Economy,Corporate,2,255.48,510.96,0.9
2024-05-04,LAX,DEN,Business,Travel Agent,25,609.85,15246.25,0.76
2024-05-04,LAX,DEN,First,Corporate,3,1140.67,3422.01,0.8
2024-05-04,JFK,LAX,Economy,Travel Agent,61,139.24,8493.64,0.63
2024-05-04,JFK,LAX,Premium Economy,Website,17,277.85,4723.45,0.92
2024-05-04,JFK,LAX,Business,Travel Agent,27,591.8,15978.6,0.93
2024-05-04,JFK,LAX,First,Mobile App,13,1443.12,18760.56,0.88
2024-05-04,SFO,SEA,Economy,Travel Agent,18,135.28,2435.04,0.6
2024-05-04,SFO,SEA,Premium Economy,Travel Agent,24,302.34,7256.16,0.65
2024-05-04,SFO,SEA,Business,Website,29,512.52,14863.08,0.62
2024-05-04,SFO,SEA,First,Mobile App,11,1010.43,11114.73,0.68
2024-05-05,ORD,DFW,Economy,Corporate,25,95.71,2392.75,0.63
2024-05-05,ORD,DFW,Premium Economy,Website,34,232.18,7894.12,0.9
2024-05-05,ORD,DFW,Business,Travel Agent,35,679.49,23782.15,0.82
2024-05-05,ORD,DFW,First,Website,36,944.4,33998.4,0.56
2024-05-05,ATL,BOS,Economy,Corporate,106,128.7,13642.2,0.76
2024-05-05,ATL,BOS,Premium Economy,Corporate,10,355.57,3555.7,0.63
2024-05-05,ATL,BOS,Business,Website,40,564.67,22586.8,0.93
2024-05-05,ATL,BOS,First,Travel Agent,2,1201.92,2403.84,0.95
2024-05-05,DEN,ORD,Economy,Travel Agent,109,120.31,13113.79,0.89
2024-05-05,DEN,ORD,Premium Economy,Mobile App,29,307.14,8907.06,0.58
2024-05-05,DEN,ORD,Business,Website,5,802.47,4012.35,0.64
2024-05-05,DEN,ORD,First,Travel Agent,32,1075.34,34410.88,0.7
2024-05-05,LAX,SEA,Economy,Corporate,155,114.41,17733.55,0.86
2024-05-05,LAX,SEA,Premium Economy,Website,24,282.8,6787.2,0.97
2024-05-05,LAX,SEA,Business,Mobile App,18,626.97,11285.46,0.96
2024-05-05,LAX,SEA,First,Mobile App,9,1122.94,10106.46,0.84
2024-05-05,BOS,DCA,Economy,Mobile App,69,123.68,8533.92,0.71
2024-05-05,BOS,DCA,Premium Economy,Travel Agent,29,225.99,6553.71,0.66
2024-05-05,BOS,DCA,Business,Travel Agent,31,600.44,18613.64,0.7
2024-05-05,BOS,DCA,First,Mobile App,6,1452.28,8713.68,0.6
2024-05-05,JFK,SFO,Economy,Mobile App,119,103.14,12273.66,0.67
2024-05-05,JFK,SFO,Premium Economy,Corporate,7,313.11,2191.77,0.74
2024-05-05,JFK,SFO,Business,Corporate,17,752.98,12800.66,0.84
2024-05-05,JFK,SFO,First,Mobile App,3,1228.5,3685.5,0.63
2024-05-05,JFK,MIA,Economy,Corporate,23,134.36,3090.28,0.94
2024-05-05,JFK,MIA,Premium Economy,Travel Agent,36,317.51,11430.36,0.58
2024-05-05,JFK,MIA,Business,Website,26,702.85,18274.1,0.96
2024-05-05,JFK,MIA,First,Website,14,1090.7,15269.8,0.56
2024-05-05,SFO,SEA,Economy,Mobile App,144,113.19,16299.36,0.77
2024-05-05,SFO,SEA,Premium Economy,Mobile App,16,256.12,4097.92,0.69
2024-05-05,SFO,SEA,Business,Mobile App,2,790.23,1580.46,0.57
2024-05-05,SFO,SEA,First,Website,27,1243.44,33572.88,0.74
2024-05-05,JFK,LAX,Economy,Travel Agent,22,124.31,2734.82,0.91
2024-05-05,JFK,LAX,Premium Economy,Travel Agent,19,355.2,6748.8,0.66
2024-05-05,JFK,LAX,Business,Travel Agent,29,592.94,17195.26,0.57
2024-05-05,JFK,LAX,First,Mobile App,25,1422.64,35566.0,0.85
2024-05-06,MIA,ATL,Economy,Website,121,102.73,12430.33,0.96
2024-05-06,MIA,ATL,Premium Economy,Travel Agent,26,339.45,8825.7,0.9
2024-05-06,MIA,ATL,Business,Corporate,35,824.33,28851.55,0.77
2024-05-06,MIA,ATL,First,Mobile App,40,1461.06,58442.4,0.58
2024-05-06,BOS,DCA,Economy,Travel Agent,39,122.38,4772.82,0.91
2024-05-06,BOS,DCA,Premium Economy,Website,30,257.15,7714.5,0.84
2024-05-06,BOS,DCA,Business,Travel Agent,4,629.62,2518.48,0.9
2024-05-06,BOS,DCA,First,Corporate,13,1358.56,17661.28,0.67
2024-05-06,JFK,ORD,Economy,Mobile App,171,142.98,24449.58,0.65
2024-05-06,JFK,ORD,Premium Economy,Corporate,17,241.85,4111.45,0.65
2024-05-06,JFK,ORD,Business,Website,9,557.68,5019.12,0.97
2024-05-06,JFK,ORD,First,Corporate,12,958.49,11501.88,0.96
2024-05-06,ATL,BOS,Economy,Mobile App,137,151.9,20810.3,0.92
2024-05-06,ATL,BOS,Premium Economy,Website,37,317.16,11734.92,0.95
2024-05-06,ATL,BOS,Business,Mobile App,4,556.01,2224.04,0.9
2024-05-06,ATL,BOS,First,Website,13,1049.65,13645.45,0.93
2024-05-06,JFK,SFO,Economy,Website,138,97.79,13495.02,0.72
2024-05-06,JFK,SFO,Premium Economy,Corporate,4,271.57,1086.28,0.94
2024-05-06,JFK,SFO,Business,Corporate,9,737.28,6635.52,0.55
2024-05-06,JFK,SFO,First,Website,14,1421.68,19903.52,0.71
2024-05-06,JFK,LAX,Economy,Website,65,111.06,7218.9,0.94
2024-05-06,JFK,LAX,Premium Economy,Travel Agent,17,346.92,5897.64,0.83
2024-05-06,JFK,LAX,Business,Website,5,697.4,3487.0,0.89
2024-05-06,JFK,LAX,First,Travel Agent,37,1188.43,43971.91,0.83
2024-05-06,LAX,DEN,Economy,Mobile App,109,112.59,12272.31,0.92
2024-05-06,LAX,DEN,Premium Economy,Travel Agent,8,333.68,2669.44,0.56
2024-05-06,LAX,DEN,Business,Mobile App,3,743.17,2229.51,0.75
2024-05-06,LAX,DEN,First,Corporate,2,1479.41,2958.82,0.71
2024-05-06,JFK,MIA,Economy,Travel Agent,155,149.56,23181.8,0.71
2024-05-06,JFK,MIA,Premium Economy,Website,4,264.99,1059.96,0.74
2024-05-06,JFK,MIA,Business,Corporate,7,644.03,4508.21,0.58
2024-05-06,JFK,MIA,First,Corporate,21,1479.49,31069.29,0.92
2024-05-06,SFO,SEA,Economy,Website,62,135.48,8399.76,0.97
2024-05-06,SFO,SEA,Premium Economy,Website,36,330.35,11892.6,0.69
2024-05-06,SFO,SEA,Business,Corporate,39,705.2,27502.8,0.67
2024-05-06,SFO,SEA,First,Corporate,2,965.47,1930.94,0.71
2024-05-07,JFK,ORD,Economy,Corporate,160,103.45,16552.0,0.75
2024-05-07,JFK,ORD,Premium Economy,Website,36,291.96,10510.56,0.74
2024-05-07,JFK,ORD,Business,Website,33,660.08,21782.64,0.89
2024-05-07,JFK,ORD,First,Website,25,1154.88,28872.0,0.9
2024-05-07,ORD,DFW,Economy,Corporate,121,104.7,12668.7,0.91
2024-05-07,ORD,DFW,Premium Economy,Corporate,3,342.56,1027.68,0.85
2024-05-07,ORD,DFW,Business,Mobile App,7,549.89,3849.23,0.61
2024-05-07,ORD,DFW,First,Travel Agent,35,1208.08,42282.8,0.8
2024-05-07,DEN,ORD,Economy,Mobile App,82,116.43,9547.26,0.97
2024-05-07,DEN,ORD,Premium Economy,Website,38,323.94,12309.72,0.71
2024-05-07,DEN,ORD,Business,Mobile App,31,809.23,25086.13,0.71
2024-05-07,DEN,ORD,First,Travel Agent,9,1512.05,13608.45,0.75
2024-05-07,SFO,SEA,Economy,Corporate,28,111.18,3113.04,0.84
2024-05-07,SFO,SEA,Premium Economy,Mobile App,26,286.51,7449.26,0.81
2024-05-07,SFO,SEA,Business,Website,37,540.36,19993.32,0.61
2024-05-07,SFO,SEA,First,Website,39,1298.63,50646.57,0.72
2024-05-07,BOS,DCA,Economy,Mobile App,50,119.7,5985.0,0.62
2024-05-07,BOS,DCA,Premium Economy,Corporate,39,265.38,10349.82,0.58
2024-05-07,BOS,DCA,Business,Website,18,767.96,13823.28,0.86
2024-05-07,BOS,DCA,First,Travel Agent,10,1097.44,10974.4,0.6
2024-05-07,JFK,MIA,Economy,Travel Agent,100,134.12,13412.0,0.76
2024-05-07,JFK,MIA,Premium Economy,Website,34,263.28,8951.52,0.6
2024-05-07,JFK,MIA,Business,Mobile App,25,549.84,13746.0,0.76
2024-05-07,JFK,MIA,First,Website,3,1358.46,4075.38,0.95
2024-05-07,LAX,SEA,Economy,Website,107,97.81,10465.67,0.64
2024-05-07,LAX,SEA,Premium Economy,Travel Agent,5,275.77,1378.85,0.75
2024-05-07,LAX,SEA,Business,Mobile App,19,773.09,14688.71,0.91
2024-05-07,LAX,SEA,First,Corporate,34,1524.03,51817.02,0.62
2024-05-07,JFK,SFO,Economy,Travel Agent,76,146.26,11115.76,0.55
2024-05-07,JFK,SFO,Premium Economy,Website,35,286.13,10014.55,0.63
2024-05-07,JFK,SFO,Business,Travel Agent,17,737.99,12545.83,0.59
2024-05-07,JFK,SFO,First,Corporate,36,983.42,35403.12,0.95
2024-05-07,ATL,BOS,Economy,Travel Agent,21,94.45,1983.45,0.58
2024-05-07,ATL,BOS,Premium Economy,Travel Agent,5,348.9,1744.5,0.59
2024-05-07,ATL,BOS,Business,Travel Agent,13,820.05,10660.65,0.91
2024-05-07,ATL,BOS,First,Website,7,1517.66,10623.62,0.69
2024-05-07,MIA,ATL,Economy,Corporate,16,98.84,1581.44,0.87
2024-05-07,MIA,ATL,Premium Economy,Mobile App,30,349.45,10483.5,0.57
2024-05-07,MIA,ATL,Business,Mobile App,4,573.18,2292.72,0.75
2024-05-07,MIA,ATL,First,Corporate,2,1289.87,2579.74,0.55
2024-05-08,LAX,SEA,Economy,Mobile App,41,141.75,5811.75,0.89
2024-05-08,LAX,SEA,Premium Economy,Corporate,37,276.21,10219.77,0.8
2024-05-08,LAX,SEA,Business,Corporate,40,619.36,24774.4,0.66
2024-05-08,LAX,SEA,First,Corporate,28,1391.2,38953.6,0.91
2024-05-08,DEN,ORD,Economy,Website,136,150.49,20466.64,0.95
2024-05-08,DEN,ORD,Premium Economy,Corporate,21,247.26,5192.46,0.9
2024-05-08,DEN,ORD,Business,Website,6,577.51,3465.06,0.57
2024-05-08,DEN,ORD,First,Travel Agent,24,967.5,23220.0,0.88
2024-05-08,JFK,SFO,Economy,Corporate,51,107.12,5463.12,0.58
2024-05-08,JFK,SFO,Premium Economy,Travel Agent,25,248.79,6219.75,0.74
2024-05-08,JFK,SFO,Business,Mobile App,11,617.06,6787.66,0.73
2024-05-08,JFK,SFO,First,Website,19,1179.31,22406.89,0.97
2024-05-08,SFO,SEA,Economy,Corporate,114,96.37,10986.18,0.74
2024-05-08,SFO,SEA,Premium Economy,Mobile App,18,355.31,6395.58,0.93
2024-05-08,SFO,SEA,Business,Mobile App,13,683.87,8890.31,0.69
2024-05-08,SFO,SEA,First,Mobile App,21,1165.78,24481.38,0.72
2024-05-08,BOS,DCA,Economy,Mobile App,89,125.84,11199.76,0.69
2024-05-08,BOS,DCA,Premium Economy,Corporate,19,331.52,6298.88,0.85
2024-05-08,BOS,DCA,Business,Corporate,23,624.29,14358.67,0.7
2024-05-08,BOS,DCA,First,Travel Agent,12,1505.82,18069.84,0.64
2024-05-08,ATL,BOS,Economy,Mobile App,7,136.96,958.72,0.81
2024-05-08,ATL,BOS,Premium Economy,Travel Agent,22,343.32,7553.04,0.6
2024-05-08,ATL,BOS,Business,Corporate,21,709.92,14908.32,0.86
2024-05-08,ATL,BOS,First,Website,8,1463.82,11710.56,0.96
2024-05-08,LAX,DEN,Economy,Website,134,121.29,16252.86,0.95
2024-05-08,LAX,DEN,Premium Economy,Website,3,301.98,905.94,0.61
2024-05-08,LAX,DEN,Business,Travel Agent,30,733.87,22016.1,0.84
2024-05-08,LAX,DEN,First,Website,13,1344.6,17479.8,0.62
2024-05-08,JFK,MIA,Economy,Website,163,117.96,19227.48,0.71
2024-05-08,JFK,MIA,Premium Economy,Mobile App,19,262.76,4992.44,0.85
2024-05-08,JFK,MIA,Business,Website,2,727.0,1454.0,0.93
2024-05-08,JFK,MIA,First,Mobile App,22,1047.96,23055.12,0.89
2024-05-08,ORD,DFW,Economy,Travel Agent,20,145.35,2907.0,0.55
2024-05-08,ORD,DFW,Premium Economy,Corporate,5,323.73,1618.65,0.58
2024-05-08,ORD,DFW,Business,Website,13,617.02,8021.26,0.94
2024-05-08,ORD,DFW,First,Travel Agent,39,1509.17,58857.63,0.66
2024-05-09,LAX,DEN,Economy,Mobile App,123,143.74,17680.02,0.81
2024-05-09,LAX,DEN,Premium Economy,Website,39,347.22,13541.58,0.84
2024-05-09,LAX,DEN,Business,Website,6,800.54,4803.24,0.57
2024-05-09,LAX,DEN,First,Corporate,15,1110.05,16650.75,0.97
2024-05-09,JFK,LAX,Economy,Website,153,106.03,16222.59,0.6
2024-05-09,JFK,LAX,Premium Economy,Travel Agent,4,267.29,1069.16,0.93
2024-05-09,JFK,LAX,Business,Corporate,20,524.13,10482.6,0.58
2024-05-09,JFK,LAX,First,Travel Agent,8,1309.39,10475.12,0.96
2024-05-09,ATL,BOS,Economy,Travel Agent,162,145.85,23627.7,0.93
2024-05-09,ATL,BOS,Premium Economy,Travel Agent,17,267.01,4539.17,0.94
2024-05-09,ATL,BOS,Business,Travel Agent,25,556.26,13906.5,0.72
2024-05-09,ATL,BOS,First,Website,33,975.68,32197.44,0.79
2024-05-09,LAX,SEA,Economy,Website,106,131.95,13986.7,0.8
2024-05-09,LAX,SEA,Premium Economy,Website,26,229.63,5970.38,0.86
2024-05-09,LAX,SEA,Business,Corporate,17,593.29,10085.93,0.98
2024-05-09,LAX,SEA,First,Travel Agent,10,1349.1,13491.0,0.86
2024-05-09,DEN,ORD,Economy,Mobile App,150,133.02,19953.0,0.91
2024-05-09,DEN,ORD,Premium Economy,Travel Agent,25,299.24,7481.0,0.92
2024-05-09,DEN,ORD,Business,Website,33,510.49,16846.17,0.75
2024-05-09,DEN,ORD,First,Mobile App,2,1137.29,2274.58,0.64
2024-05-09,ORD,DFW,Economy,Travel Agent,23,142.79,3284.17,0.76
2024-05-09,ORD,DFW,Premium Economy,Corporate,10,262.48,2624.8,0.94
2024-05-09,ORD,DFW,Business,Mobile App,31,600.65,18620.15,0.78
2024-05-09,ORD,DFW,First,Mobile App,13,1283.08,16680.04,0.83
2024-05-09,JFK,ORD,Economy,Mobile App,61,106.95,6523.95,0.68
2024-05-09,JFK,ORD,Premium Economy,Website,4,229.09,916.36,0.8
2024-05-09,JFK,ORD,Business,Corporate,4,776.8,3107.2,0.7
2024-05-09,JFK,ORD,First,Website,36,1315.48,47357.28,0.79
2024-05-09,MIA,ATL,Economy,Corporate,67,124.09,8314.03,0.56
2024-05-09,MIA,ATL,Premium Economy,Website,27,231.65,6254.55,0.74
2024-05-09,MIA,ATL,Business,Mobile App,2,705.88,1411.76,0.67
2024-05-09,MIA,ATL,First,Travel Agent,31,1503.92,46621.52,0.69
2024-05-09,BOS,DCA,Economy,Corporate,149,113.09,16850.41,0.92
2024-05-09,BOS,DCA,Premium Economy,Website,39,242.98,9476.22,0.88
2024-05-09,BOS,DCA,Business,Travel Agent,4,562.94,2251.76,0.65
2024-05-09,BOS,DCA,First,Mobile App,13,1187.22,15433.86,0.89
2024-05-09,JFK,MIA,Economy,Mobile App,95,120.99,11494.05,0.77
2024-05-09,JFK,MIA,Premium Economy,Website,31,254.62,7893.22,0.93
2024-05-09,JFK,MIA,Business,Mobile App,30,509.95,15298.5,0.6
2024-05-09,JFK,MIA,First,Travel Agent,16,1435.81,22972.96,0.86
2024-05-10,JFK,LAX,Economy,Travel Agent,139,147.41,20489.99,0.89
2024-05-10,JFK,LAX,Premium Economy,Corporate,25,318.69,7967.25,0.79
2024-05-10,JFK,LAX,Business,Corporate,9,543.49,4891.41,0.77
2024-05-10,JFK,LAX,First,Mobile App,23,1255.69,28880.87,0.79
2024-05-10,JFK,MIA,Economy,Website,85,137.02,11646.7,0.79
2024-05-10,JFK,MIA,Premium Economy,Corporate,32,314.22,10055.04,0.62
2024-05-10,JFK,MIA,Business,Website,35,631.18,22091.3,0.57
2024-05-10,JFK,MIA,First,Website,23,1382.04,31786.92,0.94
2024-05-10,JFK,ORD,Economy,Corporate,159,125.54,19960.86,0.92
2024-05-10,JFK,ORD,Premium Economy,Website,26,294.64,7660.64,0.81
2024-05-10,JFK,ORD,Business,Mobile App,39,671.56,26190.84,0.76
2024-05-10,JFK,ORD,First,Mobile App,19,1413.38,26854.22,0.69
2024-05-10,ORD,DFW,Economy,Travel Agent,173,145.01,25086.73,0.59
2024-05-10,ORD,DFW,Premium Economy,Mobile App,32,242.59,7762.88,0.62
2024-05-10,ORD,DFW,Business,Website,15,566.18,8492.7,0.81
2024-05-10,ORD,DFW,First,Mobile App,16,1308.46,20935.36,0.61
2024-05-10,DEN,ORD,Economy,Mobile App,27,97.56,2634.12,0.67
2024-05-10,DEN,ORD,Premium Economy,Corporate,15,354.99,5324.85,0.86
2024-05-10,DEN,ORD,Business,Website,25,530.63,13265.75,0.8
2024-05-10,DEN,ORD,First,Mobile App,10,1353.05,13530.5,0.87
2024-05-10,BOS,DCA,Economy,Website,167,101.58,16963.86,0.64
2024-05-10,BOS,DCA,Premium Economy,Website,11,257.52,2832.72,0.64
2024-05-10,BOS,DCA,Business,Mobile App,30,551.19,16535.7,0.76
2024-05-10,BOS,DCA,First,Mobile App,8,1349.73,10797.84,0.65
2024-05-10,LAX,DEN,Economy,Mobile App,38,96.52,3667.76,0.77
2024-05-10,LAX,DEN,Premium Economy,Corporate,5,265.55,1327.75,0.73
2024-05-10,LAX,DEN,Business,Corporate,5,572.36,2861.8,0.7
2024-05-10,LAX,DEN,First,Mobile App,30,1490.52,44715.6,0.75
2024-05-10,LAX,SEA,Economy,Travel Agent,154,117.48,18091.92,0.59
2024-05-10,LAX,SEA,Premium Economy,Mobile App,6,237.63,1425.78,0.84
2024-05-10,LAX,SEA,Business,Mobile App,7,825.13,5775.91,0.73
2024-05-10,LAX,SEA,First,Website,26,1216.97,31641.22,0.92
2024-05-10,JFK,SFO,Economy,Website,45,144.68,6510.6,0.8
2024-05-10,JFK,SFO,Premium Economy,Mobile App,3,235.89,707.67,0.66
2024-05-10,JFK,SFO,Business,Travel Agent,26,530.9,13803.4,0.72
2024-05-10,JFK,SFO,First,Mobile App,14,1274.48,17842.72,0.95
2024-05-10,SFO,SEA,Economy,Corporate,133,122.71,16320.43,0.57
2024-05-10,SFO,SEA,Premium Economy,Corporate,25,295.97,7399.25,0.97
2024-05-10,SFO,SEA,Business,Corporate,27,777.6,20995.2,0.75
2024-05-10,SFO,SEA,First,Website,27,1166.1,31484.7,0.95
2024-05-11,MIA,ATL,Economy,Travel Agent,70,128.26,8978.2,0.68
2024-05-11,MIA,ATL,Premium Economy,Website,29,280.02,8120.58,0.72
2024-05-11,MIA,ATL,Business,Mobile App,40,727.73,29109.2,0.88
2024-05-11,MIA,ATL,First,Mobile App,24,1274.52,30588.48,0.55
2024-05-11,SFO,SEA,Economy,Corporate,53,103.92,5507.76,0.61
2024-05-11,SFO,SEA,Premium Economy,Mobile App,29,272.39,7899.31,0.93
2024-05-11,SFO,SEA,Business,Website,11,537.77,5915.47,0.66
2024-05-11,SFO,SEA,First,Corporate,23,1332.09,30638.07,0.95
2024-05-11,ORD,DFW,Economy,Travel Agent,43,109.75,4719.25,0.59
